#age/yr        logL   logTef lgrav  logTc  logrho Xc      Yc     Xc_C     Xc_O     Q_conv Q_disc  L_H/L Q1_H   Q2_H   f_pp      L_He/L Q1_He  Q2_He  L_C/L  L_nu/L Q_Tmax  stage
 2.267368E+10  1.983  3.718  2.119  7.802  5.839  0.0000  1.0000 3.97E-09 4.26E-13 0.0000 0.7142  0.995 0.5448 0.6457 9.49E-01  0.000 0.0000 0.0000  0.000  0.002  0.5041          
 2.267620E+10  2.002  3.717  2.098  7.803  5.852  0.0000  1.0000 4.89E-09 4.53E-13 0.0000 0.7142  0.993 0.5560 0.6505 9.43E-01  0.000 0.0000 0.0000  0.000  0.002  0.5023          
 2.267844E+10  2.020  3.717  2.079  7.804  5.864  0.0000  1.0000 5.92E-09 4.85E-13 0.0000 0.7142  0.994 0.5643 0.6549 9.37E-01  0.000 0.0000 0.0000  0.000  0.002  0.5094          
 2.268129E+10  2.038  3.717  2.059  7.805  5.879  0.0000  1.0000 7.61E-09 5.43E-13 0.0000 0.7142  0.994 0.5753 0.6612 9.14E-01  0.000 0.0000 0.0000  0.000  0.003  0.5224          
 2.268332E+10  2.056  3.716  2.039  7.806  5.891  0.0000  1.0000 9.17E-09 6.00E-13 0.0000 0.7142  0.992 0.5834 0.6658 9.06E-01  0.000 0.0000 0.0000  0.000  0.003  0.5266          
 2.268584E+10  2.075  3.716  2.017  7.808  5.906  0.0000  1.0000 1.17E-08 6.99E-13 0.0000 0.7142  0.993 0.5930 0.6717 8.81E-01  0.000 0.0000 0.0000  0.000  0.003  0.5416          
 2.268797E+10  2.094  3.715  1.996  7.809  5.919  0.0000  1.0000 1.44E-08 8.16E-13 0.0000 0.7142  0.993 0.6012 0.6765 8.62E-01  0.000 0.0000 0.0000  0.000  0.003  0.5483          
 2.268998E+10  2.113  3.715  1.975  7.810  5.932  0.0000  1.0000 1.77E-08 9.69E-13 0.0000 0.7142  0.994 0.6091 0.6816 8.37E-01  0.000 0.0000 0.0000  0.000  0.003  0.5587          
 2.269182E+10  2.131  3.714  1.955  7.811  5.945  0.0000  1.0000 2.14E-08 1.16E-12 0.0000 0.7142  0.992 0.6166 0.6863 8.17E-01  0.000 0.0000 0.0000  0.000  0.003  0.5637          
 2.269349E+10  2.149  3.713  1.935  7.812  5.956  0.0000  1.0000 2.57E-08 1.39E-12 0.0000 0.7142  0.993 0.6234 0.6902 8.05E-01  0.000 0.0000 0.0000  0.000  0.003  0.5650          
 2.269520E+10  2.167  3.713  1.915  7.813  5.968  0.0000  1.0000 3.10E-08 1.70E-12 0.0000 0.7142  0.992 0.6303 0.6944 7.73E-01  0.000 0.0000 0.0000  0.000  0.003  0.5760          
 2.269696E+10  2.185  3.713  1.895  7.814  5.981  0.0000  1.0000 3.79E-08 2.12E-12 0.0000 0.7142  0.994 0.6376 0.6995 7.48E-01  0.000 0.0000 0.0000  0.000  0.003  0.5801          
 2.269853E+10  2.204  3.712  1.874  7.814  5.993  0.0000  1.0000 4.55E-08 2.64E-12 0.0000 0.7142  0.992 0.6443 0.7036 7.22E-01  0.000 0.0000 0.0000  0.000  0.003  0.5877          
 2.270006E+10  2.223  3.712  1.853  7.815  6.005  0.0000  1.0000 5.46E-08 3.30E-12 0.0000 0.7142  0.993 0.6511 0.7083 7.02E-01  0.000 0.0000 0.0000  0.000  0.003  0.5902          
 2.270148E+10  2.241  3.711  1.833  7.816  6.016  0.0000  1.0000 6.49E-08 4.10E-12 0.0000 0.7142  0.993 0.6573 0.7121 6.68E-01  0.000 0.0000 0.0000  0.000  0.003  0.5973          
 2.270282E+10  2.259  3.710  1.812  7.817  6.028  0.0000  1.0000 7.67E-08 5.08E-12 0.0000 0.7142  0.993 0.6634 0.6984 6.36E-01  0.000 0.0000 0.0000  0.000  0.003  0.6066          
 2.270415E+10  2.277  3.710  1.791  7.818  6.039  0.0000  1.0000 9.10E-08 6.35E-12 0.0000 0.7144  0.993 0.6695 0.7026 6.09E-01  0.000 0.0000 0.0000  0.000  0.003  0.6119          
 2.270538E+10  2.295  3.709  1.771  7.819  6.050  0.0000  1.0000 1.07E-07 7.86E-12 0.0000 0.7144  0.992 0.6755 0.7070 5.88E-01  0.000 0.0000 0.0000  0.000  0.003  0.6142          
 2.270656E+10  2.313  3.708  1.751  7.819  6.060  0.0000  1.0000 1.25E-07 9.70E-12 0.0000 0.7144  0.992 0.6812 0.7110 5.56E-01  0.000 0.0000 0.0000  0.000  0.003  0.6210          
 2.270771E+10  2.331  3.708  1.730  7.820  6.071  0.0000  1.0000 1.46E-07 1.20E-11 0.0000 0.7154  0.991 0.6870 0.7152 5.31E-01  0.000 0.0000 0.5532  0.000  0.003  0.6257          
 2.270885E+10  2.350  3.708  1.711  7.821  6.082  0.0000  1.0000 1.71E-07 1.49E-11 0.0000 0.7203  0.993 0.6929 0.7196 5.02E-01  0.001 0.0000 0.5926  0.000  0.003  0.6276          
 2.270994E+10  2.368  3.707  1.691  7.822  6.092  0.0000  1.0000 2.00E-07 1.84E-11 0.0000 0.7252  0.992 0.6987 0.7242 4.75E-01  0.001 0.0000 0.6173  0.000  0.003  0.6294          
 2.271099E+10  2.386  3.707  1.670  7.822  6.102  0.0000  1.0000 2.34E-07 2.27E-11 0.0000 0.7299  0.990 0.7044 0.7285 4.53E-01  0.001 0.0000 0.6356  0.000  0.003  0.6257          
 2.271212E+10  2.404  3.706  1.650  7.823  6.112  0.0000  1.0000 2.76E-07 2.86E-11 0.0000 0.7353  0.991 0.7107 0.7337 4.34E-01  0.003 0.0000 0.6518  0.000  0.003  0.6042          
 2.271273E+10  2.409  3.706  1.645  7.822  6.115  0.0000  1.0000 3.00E-07 3.24E-11 0.0000 0.7385  0.988 0.7142 0.7372 4.37E-01  0.016 0.0000 0.6585  0.000  0.003  0.5300  Cb      
